City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Albuquerque,RAM,1500,TRUCKS,Certified,Gray,Gray,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 25 Highway,2020,87114,"8,441",47175
Albuquerque,RAM,1500,TRUCKS,Certified,Black,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2020,87114,"9,330",47607
Albuquerque,RAM,1500,TRUCKS,Certified,White,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2020,87114,"10,064",51521
Albuquerque,RAM,1500,TRUCKS,Certified,Red,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2020,87114,"9,890",53111
Albuquerque,RAM,2500,TRUCKS,Used,Red,Black,Automatic,Diesel,6-Cylinder Turbo,2 wheel drive - rear,,2019,87114,"25,698",56224
Albuquerque,Volkswagen,Passat,SEDAN,Used,Red,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 34 Highway,2017,87109,"43,686",19495
Albuquerque,BMW,X5,SUV,Used,,,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,18 City / 26 Highway,2015,87109,"96,935",26991
Albuquerque,Honda,Civic,HATCH,Used,,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,31 City / 40 Highway,2019,87109,"20,156",26991
Albuquerque,Buick,LaCrosse,SEDAN,Used,,,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 35 Highway,2018,87109,"39,925",26995
Albuquerque,Honda,Accord,SEDAN,Used,Gray,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 34 Highway,2018,87109,"11,765",29795
Albuquerque,Subaru,Crosstrek,SUV,Used,,,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 33 Highway,2020,87109,"21,498",31995
Albuquerque,Subaru,Forester,SUV,Used,,,Automatic,Gasoline,4-Cylinder,All wheel drive,26 City / 33 Highway,2020,87109,"16,612",33795
Albuquerque,BMW,X2,SUV,Used,,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,21 City / 31 Highway,2019,87109,"33,941",34495
Albuquerque,BMW,430i xDrive,CONVERT,Used,,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 32 Highway,2018,87109,"52,028",37995
Albuquerque,BMW,M235i xDrive Gran Coupe,SEDAN,Certified,,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 32 Highway,2020,87109,"24,082",40995
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,Silver,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,17 City / 22 Highway,2018,87109,"31,028",42995
Albuquerque,Acura,RDX,SUV,Used,,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,21 City / 26 Highway,2019,87109,"29,609",43795
Albuquerque,BMW,M550i xDrive,SEDAN,Certified,,,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,16 City / 25 Highway,2018,87109,"37,057",55995
Albuquerque,BMW,M340i xDrive,SEDAN,Certified,,,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,22 City / 30 Highway,2020,87109,"13,591",57995
Albuquerque,BMW,X5,SUV,Used,,,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,21 City / 25 Highway,2021,87109,"13,189",65995
Albuquerque,BMW,X3 M,SUV,Certified,Gray,Lksw Black Extended Meri,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,14 City / 19 Highway,2020,87109,"21,184",74991
Albuquerque,BMW,X6 M,SUV,Certified,,,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,14 City / 19 Highway,2019,87109,"14,284",84995
Albuquerque,Toyota,Corolla,SEDAN,Used,,,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 37 Highway,2014,87114,"57,485",16995
Albuquerque,Jeep,Renegade,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,21 City / 29 Highway,2018,87114,"32,805",22450
Albuquerque,Volkswagen,Passat,SEDAN,Used,Gray,,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2018,87114,"17,499",29995
Albuquerque,MAZDA,CX-9,SUV,Used,Red,Sand,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2019,87114,"28,480",33950
Albuquerque,Honda,Pilot,SUV,Used,Black,,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 26 Highway,2019,87114,"23,078",40950
Albuquerque,Chrysler,Pacifica,VANS,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2020,87114,"21,041",42999
Albuquerque,Ford,Explorer,SUV,Used,White,Ebony With Light Slate Uppers,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 28 Highway,2021,87114,"9,111",45995
Albuquerque,Jeep,Grand Cherokee L,SUV,Used,Red,Global Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 25 Highway,2021,87114,"6,652",49950
Albuquerque,Toyota,Camry,SEDAN,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 39 Highway,2022,87114,10,32899
Albuquerque,Lexus,RC 350,COUPE,Used,Gray,F-Sport Rioja Red,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 28 Highway,2015,87114,"53,484",33997
Albuquerque,Genesis,G70,SEDAN,Used,Red,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2019,87114,"11,973",38999
Albuquerque,Nissan,Titan,TRUCKS,Used,Black,Black/Brown,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2017,87114,"37,918",41994
Albuquerque,Ford,Escape,SUV,Used,Black,Charcoal Black,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,22 City / 28 Highway,2019,87114,"21,851",28014
Albuquerque,GMC,Sierra 1500,TRUCKS,Certified,Red,Dark Walnut/Slate,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2019,87114,"26,614",52850
Albuquerque,Ford,Fusion,SEDAN,Certified,Blue,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,21 City / 31 Highway,2020,87112,"8,704",25993
Albuquerque,Toyota,RAV4,SUV,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,26 City / 35 Highway,2019,87112,"16,681",33493
Albuquerque,GMC,Acadia,SUV,Used,Silver,Jet Black,Automatic,Gasoline,6-Cylinder,All wheel drive,17 City / 25 Highway,2019,87112,"39,499",36992
Albuquerque,Alfa Romeo,Stelvio,SUV,Used,White,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 31 Highway,2018,87112,"31,692",38992
Albuquerque,Volkswagen,ID.4,SUV,Used,White,Galaxy Black,Single-Speed,Electric,Electric,2 wheel drive - rear,,2021,87112,"4,098",46992
Albuquerque,Ford,F250,TRUCKS,Certified,Silver,Medium Earth Gray,Automatic,Diesel,8-Cylinder Turbo,4 wheel drive,,2017,87112,"48,249",59992
Albuquerque,Toyota,Tundra,TRUCKS,Used,Gray,Graphite,Automatic,Gasoline,8-Cylinder,4 wheel drive,13 City / 17 Highway,2021,87112,"9,433",65993
