City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Las Vegas,Lincoln,MKX,SUV,Used,White,Light Stone/Medium Light Stone,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,18 City / 25 Highway,2015,89011,"52,556",23400
Las Vegas,Honda,Accord,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 32 Highway,2018,89011,"30,418",31250
Las Vegas,Lexus,ES 350,SEDAN,Certified,Gray,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2017,89011,"12,556",35099
Las Vegas,Lexus,GX 460,SUV,Certified,Black,Sepia,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 20 Highway,2016,89011,"50,738",41500
Las Vegas,Lexus,RX 350,SUV,Certified,Gray,Stratus Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2019,89011,"26,269",42999
Las Vegas,Lexus,RC 350,COUPE,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,20 City / 28 Highway,2018,89011,"29,035",44500
Las Vegas,Lexus,IS 350,SEDAN,Certified,Black,Rioja Red,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,20 City / 28 Highway,2020,89011,"15,856",47099
Las Vegas,Hyundai,Sonata,SEDAN,Used,Red,Tan,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 34 Highway,2014,89104,"68,172",13995
Las Vegas,Toyota,Camry,SEDAN,Used,Blue,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 34 Highway,2013,89104,"76,266",14795
Las Vegas,Kia,Forte,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 37 Highway,2018,89104,"20,323",19797
Las Vegas,Toyota,RAV4,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 30 Highway,2017,89104,"43,655",25597
Las Vegas,Chevrolet,Equinox,SUV,Used,Black,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,26 City / 32 Highway,2018,89146,"30,243",23352
Las Vegas,GMC,Canyon,TRUCKS,Used,Red,Jet Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 24 Highway,2017,89146,"43,006",33742
Las Vegas,Cadillac,CT6,SEDAN,Used,Gray,Light Platinum With Jet Black ,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2018,89146,"23,911",40979
Las Vegas,Chevrolet,Traverse,SUV,Used,Gray,Jet Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,18 City / 27 Highway,2018,89146,"39,222",40992
Las Vegas,Volkswagen,Jetta,SEDAN,Used,Silver,,Automatic,Gasoline,5-Cylinder,2 wheel drive - front,24 City / 31 Highway,2011,89101,"83,088",9845
Las Vegas,GMC,Yukon XL,SUV,Used,White,Cocoa/Dark Atmosphere,Automatic,Gasoline,8-Cylinder,4 wheel drive,14 City / 20 Highway,2020,89101,"30,440",68203
Las Vegas,Ford,Edge,SUV,Used,Blue,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,20 City / 29 Highway,2018,89102,"29,958",26589
Las Vegas,BMW,X1,SUV,Used,Black,Oyster/Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 32 Highway,2018,89102,"23,675",28876
Las Vegas,Honda,Accord,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 32 Highway,2018,89102,"21,853",28995
Las Vegas,Chevrolet,Camaro,COUPE,Used,Red,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 31 Highway,2020,89102,"16,667",29998
Las Vegas,Lexus,NX 200t,SUV,Used,Black,F Sport Rioja Red,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 28 Highway,2015,89102,"47,222",30621
Las Vegas,BMW,330i,SEDAN,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"19,378",32889
Las Vegas,Toyota,Highlander,SUV,Used,White,Ash,Automatic,Gasoline,6-Cylinder,All wheel drive,20 City / 27 Highway,2018,89102,"31,916",32998
Las Vegas,BMW,330i,SEDAN,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"29,205",32998
Las Vegas,BMW,330i,SEDAN,Certified,White,Black W/Red Stitching,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"20,772",33798
Las Vegas,BMW,430i Gran Coupe,HATCH,Certified,White,Venetian Beige,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"33,554",35498
Las Vegas,BMW,228i xDrive Gran Coupe,SEDAN,Used,Black,Oyster/Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2020,89102,"3,559",36949
Las Vegas,INFINITI,Q50,SEDAN,Used,Black,Graphite,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,20 City / 29 Highway,2020,89102,"13,257",36952
Las Vegas,Ford,Explorer,SUV,Used,Silver,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 28 Highway,2020,89102,"19,789",37398
Las Vegas,BMW,X3,SUV,Certified,White,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,23 City / 30 Highway,2019,89102,"20,378",37475
Las Vegas,BMW,530i,SEDAN,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"22,701",37995
Las Vegas,Toyota,Highlander,SUV,Used,Silver,Ash,Automatic,Gasoline,6-Cylinder,All wheel drive,20 City / 26 Highway,2018,89102,"21,089",37998
