City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Louisville,Subaru,Crosstrek,SUV,Used,Black,Black W/Orange Stitching,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 33 Highway,2020,40216,"8,667",28656
Louisville,Subaru,Crosstrek,SUV,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 34 Highway,2021,40216,"3,927",32132
Louisville,RAM,1500,TRUCKS,Used,White,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2015,40216,"55,804",33924
Louisville,Subaru,Ascent,SUV,Used,Blue,Warm Ivory,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2019,40216,"16,116",38445
Louisville,Volkswagen,Atlas,SUV,Used,Gray,Titan Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,17 City / 24 Highway,2019,40216,"17,969",39258
Louisville,Dodge,Challenger,COUPE,Used,White,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,15 City / 24 Highway,2019,40216,"22,068",44627
Louisville,Ford,Ranger,TRUCKS,Used,White,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 26 Highway,2019,47129,"29,564",31665
Louisville,Dodge,Challenger,COUPE,Used,Black,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,18 City / 27 Highway,2014,40216,"49,097",20225
Louisville,Jeep,Wrangler,SUV,Used,Silver,Black,Manual,Gasoline,6-Cylinder,4 wheel drive,16 City / 21 Highway,2017,40216,"49,125",28700
Louisville,Ford,F150,TRUCKS,Used,Red,Black,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,15 City / 21 Highway,2016,40216,"59,633",33500
Louisville,Dodge,Durango,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 25 Highway,2020,40216,"15,270",40650
Louisville,Ford,F150,TRUCKS,Used,Gray,Black,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2018,40216,"35,946",41568
Louisville,RAM,1500,TRUCKS,Used,White,Diesel Gray/Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2020,40216,"11,950",47888
Louisville,Ford,EcoSport,SUV,Used,Black,Ebony Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,23 City / 29 Highway,2018,40216,"38,823",19850
Louisville,Chevrolet,Colorado,TRUCKS,Used,Red,Jet Black/Dark Ash,Automatic,Gasoline,4-Cylinder,2 wheel drive - rear,20 City / 26 Highway,2017,40216,"38,263",22159
Louisville,Honda,Civic,SEDAN,Used,White,Black,Manual,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 38 Highway,2018,40216,"38,674",23763
Louisville,Honda,Accord,SEDAN,Used,White,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2018,40216,"17,897",25828
Louisville,Jeep,Compass,SUV,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2020,40216,"11,690",26824
Louisville,Ford,Explorer,SUV,Used,,Ebony Black,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,16 City / 22 Highway,2018,40216,"36,861",38691
Louisville,BMW,428i Gran Coupe xDrive,HATCH,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 34 Highway,2016,40258,"55,627",25995
Louisville,Lexus,IS 200t,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 32 Highway,2017,40258,"42,716",29989
Louisville,Chrysler,200,SEDAN,Used,Silver,Blackcloth,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 36 Highway,2016,40299,"41,819",17998
Louisville,Volkswagen,Atlas,SUV,Used,White,Titan Blackleather,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 26 Highway,2018,40299,"46,261",29997
Louisville,Ford,Fusion,SEDAN,Used,Black,Charcoal Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 34 Highway,2015,40207,"90,196",14073
Louisville,Ford,Explorer,SUV,Used,Gray,Medium Light Stone,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,17 City / 24 Highway,2015,40207,"90,308",17531
Louisville,Nissan,Rogue Sport,SUV,Certified,Black,Charcoal,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 32 Highway,2019,40207,"32,442",22809
Louisville,Nissan,Kicks,SUV,Certified,Black,Charcoal,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,31 City / 36 Highway,2020,40207,"8,510",25968
Louisville,Buick,Encore GX,SUV,Used,Red,Ebony With Ebony,Automatic,Gasoline,3-Cylinder Turbo,All wheel drive,26 City / 29 Highway,2021,40207,"1,976",30532
Louisville,Nissan,Frontier,TRUCKS,Certified,Black,Graphite,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 23 Highway,2020,40207,"10,200",31572
Louisville,Toyota,RAV4,SUV,Used,Silver,Light Gray,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 33 Highway,2020,40207,"22,220",32107
Louisville,Nissan,Titan,TRUCKS,Certified,Gray,Black/Brown,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2021,40207,"7,650",56947
Louisville,Chevrolet,Equinox,SUV,Used,White,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,26 City / 32 Highway,2019,40299,"11,989",27995
Louisville,Chevrolet,Silverado 1500,TRUCKS,Used,White,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 21 Highway,2021,40299,"11,904",57840
Louisville,Subaru,Legacy,SEDAN,Used,Red,Warm Ivory,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 34 Highway,2017,40207,"34,390",22000
Louisville,Jeep,Renegade,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,21 City / 29 Highway,2017,40207,"45,035",24250
Louisville,Nissan,Pathfinder,SUV,Used,Black,Charcoal,Automatic,Gasoline,6-Cylinder,4 wheel drive,19 City / 26 Highway,2017,40207,"44,156",29800
Louisville,Lincoln,MKC,SUV,Used,Burgundy,Cappuccino,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,20 City / 27 Highway,2019,40207,"26,194",33300
Louisville,Ford,Ranger,TRUCKS,Used,Green,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 26 Highway,2021,40207,"3,233",36800
Louisville,Lincoln,MKZ,SEDAN,Used,White,Cappuccino,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 29 Highway,2019,40207,"12,947",38800
Louisville,Maserati,GranTurismo,COUPE,Used,Blue,,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,13 City / 21 Highway,2013,40207,"52,414",38800
Louisville,Honda,Civic,HATCH,Used,Black,Red/Black,Manual,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 28 Highway,2017,40207,"21,140",39987
Louisville,BMW,440i xDrive,COUPE,Used,Gray,Coral Red,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,21 City / 31 Highway,2018,40207,"23,565",40500
Louisville,Subaru,Ascent,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2020,40207,"10,815",42000
Louisville,Alfa Romeo,Giulia,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 33 Highway,2021,40207,"4,856",42800
Louisville,Lexus,GX 460,SUV,Used,Gray,Gray,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 18 Highway,2017,40207,"20,256",45000
Louisville,Maserati,Quattroporte,SEDAN,Used,White,Marrone,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,16 City / 23 Highway,2017,40207,"22,444",49000
Louisville,RAM,1500,TRUCKS,Used,Gray,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 25 Highway,2020,40207,"17,142",51000
Louisville,Dodge,Charger,SEDAN,Used,Orange,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,15 City / 24 Highway,2021,40207,"1,399",53000
Louisville,Jeep,Gladiator,TRUCKS,Used,Green,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 22 Highway,2021,40207,"1,563",54500
Louisville,BMW,M440i,CONVERT,Used,Black,Tacora Red,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,23 City / 31 Highway,2021,40207,"7,695",67500
Louisville,Lincoln,Navigator,SUV,Used,Black,Ebony,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,16 City / 21 Highway,2019,40207,"29,055",72000
Louisville,Maserati,GranTurismo,COUPE,Used,Black,Bordeaux,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,13 City / 21 Highway,2018,40207,"6,468",78500
Louisville,MAZDA,MAZDA3,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 37 Highway,2017,40258,"26,496",19900
Louisville,MAZDA,MAZDA6,SEDAN,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,26 City / 35 Highway,2017,40258,"47,849",20500
Louisville,Hyundai,Santa Fe,SUV,Used,White,Espresso/Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 29 Highway,2020,40258,"23,895",31000
