City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Columbus,Buick,Encore,SUV,Used,White,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,25 City / 30 Highway,2019,43228,"15,235",26981
Columbus,Buick,Envision,SUV,Used,Black,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 29 Highway,2019,43228,"8,129",32981
Columbus,Dodge,Challenger,COUPE,Used,Black,Black,Manual,Gasoline,8-Cylinder,2 wheel drive - rear,14 City / 23 Highway,2018,43228,"31,907",42981
Columbus,GMC,Sierra 1500,TRUCKS,Used,Red,Cocoa/Dune,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 22 Highway,2018,43228,"21,641",48981
Columbus,GMC,Sierra 1500,TRUCKS,Used,Red,Jet Black With Kalahari Accent,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,22 City / 26 Highway,2021,43228,"9,173",65981
Columbus,Jeep,Renegade,SUV,Used,Black,Black,Automatic,Flexible Fuel,4-Cylinder,2 wheel drive - front,,2017,43229,"35,782",18649
Columbus,Kia,Optima,SEDAN,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 34 Highway,2018,43229,"37,887",19445
Columbus,Nissan,Sentra,SEDAN,Used,White,,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 39 Highway,2020,43229,187,19917
Columbus,Ford,Edge,SUV,Used,Burgundy,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 28 Highway,2015,43229,"51,444",20508
Columbus,Jeep,Renegade,SUV,Used,Yellow,Black,Automatic,Flexible Fuel,4-Cylinder,2 wheel drive - front,,2017,43229,"28,687",20960
Columbus,Ford,Escape,SUV,Used,Gold,Charcoal Black,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,22 City / 28 Highway,2018,43229,"24,297",22729
Columbus,RAM,1500,TRUCKS,Certified,White,Diesel Gray/Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,15 City / 22 Highway,2018,43229,"29,355",25105
Columbus,Mercedes-Benz,CLA 250,SEDAN,Used,Black,,Automatic,Flexible Fuel,4-Cylinder Turbo,All wheel drive,24 City / 32 Highway,2018,43229,"31,143",27860
Columbus,BMW,320i xDrive,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 34 Highway,2018,43229,"20,633",28434
Columbus,Jeep,Compass,SUV,Certified,White,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,22 City / 30 Highway,2019,43229,"22,442",29306
Columbus,Jeep,Grand Cherokee,SUV,Certified,Silver,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 25 Highway,2018,43229,"34,774",29899
Columbus,Dodge,Charger,SEDAN,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 27 Highway,2019,43229,"24,690",30972
Columbus,Dodge,Charger,SEDAN,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 27 Highway,2018,43229,"25,742",32019
Columbus,RAM,1500,TRUCKS,Used,Blue,Diesel Gray/Black,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,19 City / 27 Highway,2017,43229,"32,000",33240
Columbus,Lexus,ES 350,SEDAN,Used,Silver,,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2018,43229,"36,724",33488
Columbus,Jeep,Wrangler,SUV,Certified,Red,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 20 Highway,2018,43229,"29,930",34649
Columbus,Ford,Edge,SUV,Used,Black,,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,17 City / 24 Highway,2018,43229,"28,226",34730
Columbus,Ford,Mustang,COUPE,Used,Black,,,Gasoline,8-Cylinder,2 wheel drive - rear,,2019,43229,"5,627",34819
Columbus,RAM,1500,TRUCKS,Used,Gray,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2016,43229,"55,417",35379
Columbus,Genesis,G70,SEDAN,Used,,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2019,43229,"19,484",35915
